id,prediction
7017851,0.000284908
7017852,0.049186
7017853,0.00037282
7017854,0.00045672800000000005
7017855,0.0008462639999999999
7017856,0.00336596
7017857,0.000315072
7017858,0.000315528
7017859,0.00153478
7017860,0.000273082
7017861,0.00693793
7017862,0.20165
7017863,0.000330206
7017864,0.000294985
7017865,0.00179539
7017866,0.00027257400000000004
7017867,0.8235950000000001
7017868,0.000278391
7017869,0.011073000000000001
7017870,0.000305632
7017871,0.182619
7017872,0.000269242
7017873,0.00030869999999999997
7017874,0.0073438
7017875,0.659369
7017876,0.00305242
7017877,0.00360078
7017878,0.00414069
7017879,0.913269
7017880,0.000278443
7017881,0.000278237
7017882,0.00028936099999999997
7017883,0.000266256
7017884,0.0027182
7017885,0.0150979
7017886,0.00873746
7017887,0.570112
7017888,0.000289094
7017889,0.00027532
7017890,0.00105071
7017891,0.000279773
7017892,0.000275628
7017893,0.000268853
7017894,0.000268568
7017895,0.000282103
7017896,0.00028450400000000004
7017897,0.000272384
7017898,0.0035325000000000005
7017899,0.000289264
7017900,0.9834219999999999
7017901,0.00037893400000000004
7017902,0.000742351
7017903,0.00030518099999999996
7017904,0.000623767
7017905,0.000290426
7017906,0.000282037
7017907,0.000268715
7017908,0.000282348
7017909,0.0007764930000000001
7017910,0.00026782
7017911,0.000278965
7017912,0.00032865300000000004
7017913,0.00027723200000000003
7017914,0.00031801
7017915,0.000309914
7017916,0.000341438
7017917,0.0269764
7017918,0.00032549
7017919,0.000287825
7017920,0.000317126
7017921,0.00209352
7017922,0.00374424
7017923,0.000966415
7017924,0.000293412
7017925,0.000268248
7017926,0.000396029
7017927,0.000273905
7017928,0.00205084
7017929,0.000331434
7017930,0.9808180000000001
7017931,0.00028100099999999996
7017932,0.621328
7017933,0.22310300000000002
7017934,0.00028175
7017935,0.00581552
7017936,0.000272988
7017937,0.000272053
7017938,0.000276262
7017939,0.903373
7017940,0.000269095
7017941,0.000287376
7017942,0.209837
7017943,0.00375074
7017944,0.0279589
7017945,0.00887452
7017946,0.000273863
7017947,0.00028900700000000003
7017948,0.000287703
7017949,0.000287301
7017950,0.00029192
7017951,0.000282389
7017952,0.000542356
7017953,0.00026823200000000003
7017954,0.000988656
7017955,0.00948634
7017956,0.00028254
7017957,0.00344289
7017958,0.000286683
7017959,0.000447289
7017960,0.0052832999999999995
7017961,0.000282298
7017962,0.00027366
7017963,0.00237457
7017964,0.000279615
7017965,0.00624328
7017966,0.00479481
7017967,0.5849449999999999
7017968,0.000271061
7017969,0.0171106
7017970,0.000286447
7017971,0.00030283
7017972,0.000275803
7017973,0.00490966
7017974,0.000277635
7017975,0.227363
7017976,0.000287129
7017977,0.000917013
7017978,0.00026912700000000003
7017979,0.00027372400000000004
7017980,0.00425868
7017981,0.000308231
7017982,0.061246400000000006
7017983,0.010715899999999999
7017984,0.00327524
7017985,0.5531149999999999
7017986,0.000286503
7017987,0.000320054
7017988,0.000852386
7017989,0.00027214599999999997
7017990,0.000304013
7017991,0.9829979999999999
7017992,0.000301331
7017993,0.000287957
7017994,0.00355153
7017995,0.000326464
7017996,0.00291676
7017997,0.000278979
7017998,0.9586180000000001
7017999,0.000296452
7018000,0.000270242
7018001,0.00170872
7018002,0.09839049999999999
7018003,0.00124168
7018004,0.00062896
7018005,0.503948
7018006,0.893991
7018007,0.00034652699999999996
7018008,0.00177615
7018009,0.000273264
7018010,0.000274315
7018011,0.00026956
7018012,0.00215595
7018013,0.00525776
7018014,0.025440200000000003
7018015,0.000296315
7018016,0.00028607599999999996
7018017,0.000265683
7018018,0.00028031700000000003
7018019,0.00905055
7018020,0.00362177
7018021,0.000286303
7018022,0.0217004
7018023,0.00027246599999999996
7018024,0.000289463
7018025,0.000273908
7018026,0.000321318
7018027,0.00028000599999999996
7018028,0.145005
7018029,0.000294063
7018030,0.0383347
7018031,0.00101024
7018032,0.966794
7018033,0.00027158200000000003
7018034,0.00212477
7018035,0.000286012
7018036,0.437122
7018037,0.000293016
7018038,0.000401484
7018039,0.000298118
7018040,0.000309554
7018041,0.000290609
7018042,0.000271234
7018043,0.855225
7018044,0.0056081
7018045,0.00027435400000000004
7018046,0.094468
7018047,0.000292495
7018048,0.000502805
7018049,0.000358335
7018050,0.0293397
7018051,0.0675191
7018052,0.000421205
7018053,0.000284214
7018054,0.000270382
7018055,0.000277839
7018056,0.00194824
7018057,0.00041719999999999995
7018058,0.000312602
7018059,0.983748
7018060,0.9829620000000001
7018061,0.201975
7018062,0.000286583
7018063,0.000275563
7018064,0.000285605
7018065,0.00028578
7018066,0.00468622
7018067,0.000450679
7018068,0.000325484
7018069,0.00027182599999999997
7018070,0.0005496909999999999
7018071,0.00028423099999999997
7018072,0.00319036
7018073,0.00116931
7018074,0.00218167
7018075,0.023405099999999998
7018076,0.9835430000000001
7018077,0.000283002
7018078,0.000325342
7018079,0.000303172
7018080,0.00027043200000000003
7018081,0.000468767
7018082,0.00027399
7018083,0.00029012
7018084,0.000287422
7018085,0.660741
7018086,0.029861400000000003
7018087,0.00029341
7018088,0.000339041
7018089,0.9608979999999999
7018090,0.000416099
7018091,0.000272698
7018092,0.000353202
7018093,0.017968400000000002
7018094,0.000290519
7018095,0.000269176
7018096,0.00242997
7018097,0.00028191
7018098,0.0108589
7018099,0.259351
7018100,0.000589769
7018101,0.00727614
7018102,0.000291121
7018103,0.000278052
7018104,0.000280748
7018105,0.000273384
7018106,0.000284639
7018107,0.00031429099999999996
7018108,0.018130599999999997
7018109,0.0241578
7018110,0.000277475
7018111,0.000328793
7018112,0.0155988
7018113,0.00279242
7018114,0.000295487
7018115,0.000288938
7018116,0.00037056199999999995
7018117,0.00362083
7018118,0.461883
7018119,0.0007714639999999999
7018120,0.00406854
7018121,0.00108741
7018122,0.00520438
7018123,0.00159423
7018124,0.00294546
7018125,0.516189
7018126,0.00211475
7018127,0.000291134
7018128,0.100715
7018129,0.00103436
7018130,0.000279478
7018131,0.00206655
7018132,0.000372715
7018133,0.000302486
7018134,0.0029616
7018135,0.000281982
7018136,0.000280718
7018137,0.00027111
7018138,0.0635389
7018139,0.000281527
7018140,0.000305958
7018141,0.00028903
7018142,0.000278383
7018143,0.000270005
7018144,0.000295491
7018145,0.00655508
7018146,0.00029607799999999997
7018147,0.000333605
7018148,0.00028631
7018149,0.00029875
7018150,0.28534699999999996
7018151,0.147705
7018152,0.000304798
7018153,0.000276005
7018154,0.0026103000000000003
7018155,0.000515709
7018156,0.00036011
7018157,0.00400047
7018158,0.000278163
7018159,0.000465971
7018160,0.00549117
7018161,0.0152931
7018162,0.000286778
7018163,0.000279937
7018164,0.582303
7018165,0.00476257
7018166,0.00416059
7018167,0.00027165
7018168,0.00457384
7018169,0.0021651
7018170,0.000794678
7018171,0.00056931
7018172,0.00201811
7018173,0.000298716
7018174,0.000286709
7018175,0.000275553
7018176,0.000312397
7018177,0.000358505
7018178,0.000295093
7018179,0.00332838
7018180,0.000271092
7018181,0.00269875
7018182,0.000275579
7018183,0.21051199999999998
7018184,0.044737
7018185,0.00213321
7018186,0.00362617
7018187,0.480392
7018188,0.000284009
7018189,0.0113166
7018190,0.000280613
7018191,0.000325467
7018192,0.000268251
7018193,0.00027521
7018194,0.00459283
7018195,0.0719985
7018196,0.000304123
7018197,0.000311197
7018198,0.000540563
7018199,0.00039508400000000003
7018200,0.9750120000000001
7018201,0.0435113
7018202,0.564721
7018203,0.0008567160000000001
7018204,0.00189023
7018205,0.00028693
7018206,0.000289045
7018207,0.00047077800000000004
7018208,0.000312596
7018209,0.00881687
7018210,0.000312195
7018211,0.000794005
7018212,0.00036202099999999997
7018213,0.000312397
7018214,0.000269328
7018215,0.00027795
7018216,0.0041896
7018217,0.000309353
7018218,0.000276784
7018219,0.000274019
7018220,0.0925382
7018221,0.00028947900000000004
7018222,0.00026818400000000003
7018223,0.000271063
7018224,0.00640148
7018225,0.00041093
7018226,0.000276675
7018227,0.000274012
7018228,0.000295006
7018229,0.000433432
7018230,0.00027299599999999996
7018231,0.000282732
7018232,0.00026786299999999997
7018233,0.000272172
7018234,0.000271918
7018235,0.022950400000000003
7018236,0.00044599099999999997
7018237,0.053233
7018238,0.0030414
7018239,0.000289377
7018240,0.00033280800000000003
7018241,0.000330253
7018242,0.0005063
7018243,0.000479169
7018244,0.000277719
7018245,0.000291594
7018246,0.00221837
7018247,0.0169862
7018248,0.000304737
7018249,0.000305377
7018250,0.00032382099999999996
7018251,0.000339525
7018252,0.000290813
7018253,0.000302555
7018254,0.00336629
7018255,0.00123397
7018256,0.000672324
7018257,0.0065536
7018258,0.00026880700000000003
7018259,0.00432188
7018260,0.00186997
7018261,0.00169235
7018262,0.000276142
7018263,0.00028483
7018264,0.0213122
7018265,0.000391685
7018266,0.000301772
7018267,0.00033726
7018268,0.000280391
7018269,0.000342301
7018270,0.00319824
7018271,0.000299929
7018272,0.00212368
7018273,0.000296119
7018274,0.000287138
7018275,0.00026931599999999997
7018276,0.9450649999999999
7018277,0.00238226
7018278,0.00862235
7018279,0.00519646
7018280,0.000342303
7018281,0.0002703
7018282,0.00123953
7018283,0.000281856
7018284,0.00042107300000000005
7018285,0.000277909
7018286,0.12339800000000001
7018287,0.00027906299999999997
7018288,0.00029256599999999996
7018289,0.000359491
7018290,0.004251
7018291,0.000290581
7018292,0.0468576
7018293,0.00150303
7018294,0.00200076
7018295,0.000286736
7018296,0.00028134599999999997
7018297,0.000291533
7018298,0.0065334
7018299,0.00027707700000000003
7018300,0.00028995700000000003
7018301,0.000280377
7018302,0.0043779
7018303,0.000747067
7018304,0.00027862599999999997
7018305,0.000284972
7018306,0.000376275
7018307,0.00644023
7018308,0.00027303099999999997
7018309,0.00027727599999999997
7018310,0.000280617
7018311,0.00535533
7018312,0.00027878099999999997
7018313,0.015465600000000001
7018314,0.121689
7018315,0.9837389999999999
7018316,0.00038314
7018317,0.00033387099999999996
7018318,0.000270655
7018319,0.000275154
7018320,0.000283858
7018321,0.000274654
7018322,0.10863900000000001
7018323,0.000299999
7018324,0.8855190000000001
7018325,0.00811657
7018326,0.000268032
7018327,0.000337082
7018328,0.000444755
7018329,0.00027675400000000004
7018330,0.000304625
7018331,0.000274794
7018332,0.000284655
7018333,0.896174
7018334,0.000268919
7018335,0.00027293799999999997
7018336,0.000280419
7018337,0.000301034
7018338,0.192475
7018339,0.000309522
7018340,0.00482875
7018341,0.000283341
7018342,0.000298624
7018343,0.000270323
7018344,0.000274545
7018345,0.0738355
7018346,0.0137089
7018347,0.000291021
7018348,0.000596207
7018349,0.000273211
7018350,0.00570233
7018351,0.000283192
7018352,0.00122914
7018353,0.000272082
7018354,0.000476024
7018355,0.000270409
7018356,0.000269318
7018357,0.054662199999999994
7018358,0.00039032199999999997
7018359,0.000292926
7018360,0.000293983
7018361,0.00125765
7018362,0.000285193
7018363,0.0100917
7018364,0.00027379
7018365,0.44699700000000003
7018366,0.00028655
7018367,0.00479392
7018368,0.000268108
7018369,0.053838699999999996
7018370,0.08357
7018371,0.092988
7018372,0.00036039599999999997
7018373,0.000283133
7018374,0.000323864
7018375,0.0109481
7018376,0.000279132
7018377,0.000278343
7018378,0.00040937300000000004
7018379,0.596803
7018380,0.000299711
7018381,0.000281924
7018382,0.000290033
7018383,0.941169
7018384,0.000286721
7018385,0.000268894
7018386,0.000268727
7018387,0.000290447
7018388,0.000296568
7018389,0.000300383
7018390,0.000277891
7018391,0.00141393
7018392,0.017544999999999998
7018393,0.710122
7018394,0.172938
7018395,0.000282136
7018396,0.000289035
7018397,0.00027634700000000003
7018398,0.00033426800000000003
7018399,0.9836030000000001
7018400,0.000281018
7018401,0.00599544
7018402,0.0955352
7018403,0.00044484699999999995
7018404,0.000278861
7018405,0.904948
7018406,0.0244325
7018407,0.0026813
7018408,0.00028623099999999996
7018409,0.0510315
7018410,0.00039737199999999995
7018411,0.000281045
7018412,0.0407586
7018413,0.0145689
7018414,0.00864431
7018415,0.0216505
7018416,0.845743
7018417,0.000291718
7018418,0.00035524
7018419,0.12661
7018420,0.000442403
7018421,0.00037393
7018422,0.000327197
7018423,0.000270916
7018424,0.260295
7018425,0.00137685
7018426,0.00509182
7018427,0.000272636
7018428,0.00172231
7018429,0.00318975
7018430,0.000304322
7018431,0.0044708
7018432,0.000275411
7018433,0.00028576299999999997
7018434,0.00120056
7018435,0.000272827
7018436,0.000347181
7018437,0.000296567
7018438,0.000275271
7018439,0.00923894
7018440,0.000358765
7018441,0.000269296
7018442,0.000274816
7018443,0.000402075
7018444,0.804591
7018445,0.000729272
7018446,0.000280077
7018447,0.0007283839999999999
7018448,0.000311796
7018449,0.000294138
7018450,0.000341759
7018451,0.000327525
7018452,0.000298728
7018453,0.00044390099999999996
7018454,0.07524810000000001
7018455,0.00028285
7018456,0.00028037900000000003
7018457,0.971067
7018458,0.00033922900000000003
7018459,0.000294108
7018460,0.00045843
7018461,0.000432905
7018462,0.00034848
7018463,0.00495716
7018464,0.000750441
7018465,0.000286749
7018466,0.000276883
7018467,0.000291897
7018468,0.000295745
7018469,0.00417928
7018470,0.00186907
7018471,0.00031439799999999997
7018472,0.000271639
7018473,0.00187875
7018474,0.00831669
7018475,0.000273974
7018476,0.537025
7018477,0.000295174
7018478,0.000312438
7018479,0.00420141
7018480,0.00028469
7018481,0.000289918
7018482,0.00037612800000000004
7018483,0.000273547
7018484,0.025701799999999997
7018485,0.000278682
7018486,0.00028860400000000003
7018487,0.000275291
7018488,0.00027690799999999997
7018489,0.0183836
7018490,0.0664012
7018491,0.000278915
7018492,0.00032943
7018493,0.000275402
7018494,0.000275657
7018495,0.00373015
7018496,0.000305373
7018497,0.00138574
7018498,0.00219093
7018499,0.000298803
7018500,0.00120001
7018501,0.000313195
7018502,0.000275074
7018503,0.000282322
7018504,0.00191857
7018505,0.00090367
7018506,0.00984358
7018507,0.00037726599999999996
7018508,0.000274007
7018509,0.00421571
7018510,0.000283275
7018511,0.000381575
7018512,0.00027445299999999997
7018513,0.000570313
7018514,0.000285755
7018515,0.000315533
7018516,0.000282232
7018517,0.000272447
7018518,0.00486535
7018519,0.047977
7018520,0.000284846
7018521,0.000294479
7018522,0.703191
7018523,0.000496907
7018524,0.000284767
7018525,0.00037246199999999995
7018526,0.000270055
7018527,0.000271233
7018528,0.016816900000000003
7018529,0.000295107
7018530,0.000263833
7018531,0.000291205
7018532,0.00492076
7018533,0.00137365
7018534,0.000272479
7018535,0.000274705
7018536,0.00559267
7018537,0.000547831
7018538,0.00351948
7018539,0.00286692
7018540,0.000298236
7018541,0.025043
7018542,0.000272214
7018543,0.00609709
7018544,0.00030303599999999996
7018545,0.00514131
7018546,0.000289237
7018547,0.00132995
7018548,0.000289663
7018549,0.00117748
7018550,0.000294397
7018551,0.000843215
7018552,0.00030131200000000003
7018553,0.00032699
7018554,0.000280535
7018555,0.000276059
7018556,0.000288662
7018557,0.00231929
7018558,0.00327215
7018559,0.00028198
7018560,0.00026991200000000003
7018561,0.00026732599999999997
7018562,0.00358209
7018563,0.000351109
7018564,0.9793229999999999
7018565,0.000364154
7018566,0.9826600000000001
7018567,0.000290969
7018568,0.00028153900000000003
7018569,0.00048103800000000004
7018570,0.00292079
7018571,0.00960457
7018572,0.000302173
7018573,0.000291866
7018574,0.0575663
7018575,0.000299033
7018576,0.149018
7018577,0.000277971
7018578,0.00181775
7018579,0.00188844
7018580,0.000467106
7018581,0.00028226200000000003
7018582,0.000278351
7018583,0.000285038
7018584,0.000288511
7018585,0.000347213
7018586,0.17848699999999998
7018587,0.000298101
7018588,0.029981099999999997
7018589,0.000284764
7018590,0.00027360000000000004
7018591,0.00117775
7018592,0.00029933
7018593,0.000381459
7018594,0.000280506
7018595,0.000281968
7018596,0.00029329400000000004
7018597,0.000278274
7018598,0.000329044
7018599,0.000277654
7018600,0.00027121700000000003
7018601,0.000283691
7018602,0.000270095
7018603,0.000273236
7018604,0.000915534
7018605,0.000452355
7018606,0.0069503
7018607,0.000408565
7018608,0.000320702
7018609,0.530941
7018610,0.972249
7018611,0.000270712
7018612,0.000291005
7018613,0.0009487089999999999
7018614,0.000292417
7018615,0.000276694
7018616,0.000277017
7018617,0.00028786
7018618,0.00029115
7018619,0.00358747
7018620,0.000287913
7018621,0.000290654
7018622,0.000277991
7018623,0.876639
7018624,0.000283527
7018625,0.000880848
7018626,0.00119888
7018627,0.000290252
7018628,0.00221588
7018629,0.000299906
7018630,0.00038031
7018631,0.00039679900000000003
7018632,0.000273602
7018633,0.00034925
7018634,0.00034838
7018635,0.00504398
7018636,0.000306735
7018637,0.000575287
7018638,0.15567899999999998
7018639,0.0069421000000000005
7018640,0.000270196
7018641,0.000462222
7018642,0.000272505
7018643,0.000302656
7018644,0.0630916
7018645,0.000292815
7018646,0.000284985
7018647,0.000288048
7018648,0.00835644
7018649,0.162927
7018650,0.00032326400000000003
7018651,0.00027853299999999997
7018652,0.000271079
7018653,0.00028169
7018654,0.000295683
7018655,0.0221179
7018656,0.000297871
7018657,0.264773
7018658,0.000296639
7018659,0.000273064
7018660,0.00310496
7018661,0.00031425400000000003
7018662,0.000394547
7018663,0.00829295
7018664,0.00027209
7018665,0.000275518
7018666,0.000292643
7018667,0.00623082
7018668,0.00030352
7018669,0.000751446
7018670,0.308413
7018671,0.000304681
7018672,0.000282332
7018673,0.9836799999999999
7018674,0.00027253
7018675,0.000272375
7018676,0.000272712
7018677,0.00363107
7018678,0.0006611560000000001
7018679,0.000289676
7018680,0.00030405
7018681,0.000299559
7018682,0.000286422
7018683,0.00289311
7018684,0.000268202
7018685,0.00031869099999999996
7018686,0.000278505
7018687,0.00376792
7018688,0.000288636
7018689,0.000288739
7018690,0.0140512
7018691,0.000350537
7018692,0.000279268
7018693,0.00030482400000000003
7018694,0.000278606
7018695,0.00028637
7018696,0.00030650400000000003
7018697,0.000286458
7018698,0.000289719
7018699,0.00031976
7018700,0.00321772
7018701,0.00028221400000000003
7018702,0.000513639
7018703,0.000325107
7018704,0.00106638
7018705,0.00751525
7018706,0.00026874
7018707,0.000568466
7018708,0.00027897400000000003
7018709,0.000272892
7018710,0.000305542
7018711,0.00330739
7018712,0.000289945
7018713,0.000286592
7018714,0.000529223
7018715,0.016652700000000003
7018716,0.09325710000000001
7018717,0.000286653
7018718,0.00032873900000000004
7018719,0.00029241099999999996
7018720,0.0136491
7018721,0.000609975
7018722,0.00027996200000000003
7018723,0.000319462
7018724,0.012602799999999999
7018725,0.00462168
7018726,0.000269267
7018727,0.000298009
7018728,0.0005852230000000001
7018729,0.170957
7018730,0.000325062
7018731,0.000279434
7018732,0.028001599999999995
7018733,0.00036914300000000005
7018734,0.000275263
7018735,0.000583696
7018736,0.0008679030000000001
7018737,0.00027937400000000004
7018738,0.000310095
7018739,0.000285572
7018740,0.00027723
7018741,0.00201783
7018742,0.803791
7018743,0.000291675
7018744,0.000288135
7018745,0.000492264
7018746,0.00038646199999999996
7018747,0.000270887
7018748,0.000297202
7018749,0.000282725
7018750,0.279558
7018751,0.0027037
7018752,0.0693745
7018753,0.000293257
7018754,0.000757557
7018755,0.000535022
7018756,0.0007743139999999999
7018757,0.00027502
7018758,0.00103562
7018759,0.000277236
7018760,0.00028356299999999997
7018761,0.00028617599999999997
7018762,0.0021436
7018763,0.000596458
7018764,0.000282463
7018765,0.00612943
7018766,0.00963621
7018767,0.00041066599999999996
7018768,0.00301591
7018769,0.000284099
7018770,0.000299651
7018771,0.00026896900000000003
7018772,0.000301788
7018773,0.0232071
7018774,0.0182379
7018775,0.000500575
7018776,0.00027208
7018777,0.00027681200000000003
7018778,0.000713271
7018779,0.277629
7018780,0.00028963299999999997
7018781,0.00048196400000000004
7018782,0.000297709
7018783,0.432947
7018784,0.000310848
7018785,0.000658798
7018786,0.000589694
7018787,0.9212899999999999
7018788,0.0008224619999999999
7018789,0.000275179
7018790,0.000272834
7018791,0.00256611
7018792,0.000344858
7018793,0.698821
7018794,0.000292626
7018795,0.00495783
7018796,0.000514149
7018797,0.000269722
7018798,0.00357712
7018799,0.00031816099999999996
7018800,0.000273117
7018801,0.00048043699999999995
7018802,0.00027676599999999996
7018803,0.000289714
7018804,0.00133689
7018805,0.00028521
7018806,0.000269525
7018807,0.000272781
7018808,0.000401867
7018809,0.000351013
7018810,0.00030388
7018811,0.000268718
7018812,0.000306214
7018813,0.00105428
7018814,0.000311612
7018815,0.000281144
7018816,0.000302539
7018817,0.000321085
7018818,0.000325053
7018819,0.00570245
7018820,0.000310013
7018821,0.110643
7018822,0.000300045
7018823,0.000286423
7018824,0.00317817
7018825,0.00027439099999999997
7018826,0.000271703
7018827,0.000364236
7018828,0.000923348
7018829,0.299795
7018830,0.15719
7018831,0.000284499
7018832,0.000303961
7018833,0.11308599999999999
7018834,0.000529394
7018835,0.000306345
7018836,0.00206784
7018837,0.00165395
7018838,0.000293711
7018839,0.000277834
7018840,0.000291672
7018841,0.98362
7018842,0.00027501
7018843,0.00185846
7018844,0.0008370589999999999
7018845,0.000395768
7018846,0.00027241799999999997
7018847,0.151867
7018848,0.00111827
7018849,0.000283553
7018850,0.000287914
7018851,0.00296218
7018852,0.000285217
7018853,0.00030925799999999997
7018854,0.000278935
7018855,0.00028419700000000003
7018856,0.000277182
7018857,0.000297895
7018858,0.009973200000000002
7018859,0.00035355300000000005
7018860,0.748359
7018861,0.000362452
7018862,0.000280089
7018863,0.000291249
7018864,0.000680607
7018865,0.031638400000000004
7018866,0.000900195
7018867,0.00344931
7018868,0.000289763
7018869,0.000270562
7018870,0.0935724
7018871,0.00028689
7018872,0.00418637
7018873,0.0025794
7018874,0.000305272
7018875,0.000273688
7018876,0.000268288
7018877,0.00219726
7018878,0.000286279
7018879,0.000272236
7018880,0.00029146900000000004
7018881,0.000459153
7018882,0.00029884599999999996
7018883,0.00291388
7018884,0.000329374
7018885,0.000305532
7018886,0.033748099999999996
7018887,0.000266667
7018888,0.00028373
7018889,0.0114015
7018890,0.000273164
7018891,0.010009200000000001
7018892,0.000383221
7018893,0.00037952900000000003
7018894,0.000385883
7018895,0.000274761
7018896,0.000269888
7018897,0.000274118
7018898,0.000345637
7018899,0.00028147700000000003
7018900,0.00253969
7018901,0.000266848
7018902,0.000279231
7018903,0.000288772
7018904,0.000275631
7018905,0.000272217
7018906,0.000683091
7018907,0.00236025
7018908,0.00141004
7018909,0.00267369
7018910,0.000273391
7018911,0.011415999999999999
7018912,0.000278055
7018913,0.000282098
7018914,0.000490855
7018915,0.00190097
7018916,0.000322701
7018917,0.125868
7018918,0.00936193
7018919,0.071217
7018920,0.020408799999999998
7018921,0.000556155
7018922,0.00702469
7018923,0.00370568
7018924,0.000297779
7018925,0.000294993
7018926,0.00027003
7018927,0.00033020300000000005
7018928,0.000277952
7018929,0.0009840139999999999
7018930,0.000275777
7018931,0.000596642
7018932,0.00036208599999999996
7018933,0.000299145
7018934,0.000296797
7018935,0.000278428
7018936,0.625648
7018937,0.000292083
7018938,0.000382422
7018939,0.00028576700000000003
7018940,0.000281745
7018941,0.00370956
7018942,0.00161957
7018943,0.000288271
7018944,0.0664677
7018945,0.000272709
7018946,0.00325632
7018947,0.000277573
7018948,0.00046456800000000006
7018949,0.000315909
7018950,0.00255538
7018951,0.00029098599999999997
7018952,0.00027321400000000003
7018953,0.9837440000000001
7018954,0.000304175
7018955,0.00033512
7018956,0.000306618
7018957,0.000272814
7018958,0.00145033
7018959,0.0032933
7018960,0.00030679599999999997
7018961,0.000280835
7018962,0.00034327699999999996
7018963,0.000272135
7018964,0.000965948
7018965,0.00028495
7018966,0.286038
7018967,0.00359821
7018968,0.00041562099999999997
7018969,0.00685419
7018970,0.00362842
7018971,0.000318565
7018972,0.025970099999999996
7018973,0.000297938
7018974,0.000279016
7018975,0.000682973
7018976,0.000275577
7018977,0.0183609
7018978,0.00203823
7018979,0.162682
7018980,0.9837229999999999
7018981,0.00200636
7018982,0.000295867
7018983,0.000289985
7018984,0.0606342
7018985,0.000275248
7018986,0.000268217
7018987,0.000599664
7018988,0.000295069
7018989,0.000445048
7018990,0.000503911
7018991,0.000277581
7018992,0.00915112
7018993,0.000377386
7018994,0.00027362
7018995,0.00030549900000000004
7018996,0.000272963
7018997,0.000583965
7018998,0.9819120000000001
7018999,0.000279189
7019000,0.000280168
7019001,0.000329979
7019002,0.00027088
7019003,0.871231
7019004,0.000377544
7019005,0.33823200000000003
7019006,0.0007078360000000001
7019007,0.000290589
7019008,0.016064500000000002
7019009,0.000378036
7019010,0.00121359
7019011,0.000369995
7019012,0.000316915
7019013,0.000283344
7019014,0.8384590000000001
7019015,0.00226064
7019016,0.000303533
7019017,0.000284033
7019018,0.00854089
7019019,0.00029268
7019020,0.00033753699999999995
7019021,0.0179836
7019022,0.723274
7019023,0.00111441
7019024,0.000274748
7019025,0.000282654
7019026,0.000265967
7019027,0.00036100300000000004
7019028,0.000304211
7019029,0.00502368
7019030,0.000279308
7019031,0.000567004
7019032,0.00323745
7019033,0.335581
7019034,0.000292841
7019035,0.08359860000000001
7019036,0.000276038
7019037,0.00029444
7019038,0.000301709
7019039,0.0114816
7019040,0.000279209
7019041,0.19962
7019042,0.00032562
7019043,0.175826
7019044,0.000268324
7019045,0.000374698
7019046,0.000289345
7019047,0.000276363
7019048,0.000315126
7019049,0.000479376
7019050,0.0115242
7019051,0.00028649400000000004
7019052,0.00839927
7019053,0.00174155
7019054,0.00033125900000000003
7019055,0.00028352200000000003
7019056,0.000527595
7019057,0.126322
7019058,0.00028612900000000004
7019059,0.000348185
7019060,0.000275789
7019061,0.111615
7019062,0.00437845
7019063,0.00027068599999999996
7019064,0.000565036
7019065,0.000284366
7019066,0.00249518
7019067,0.0106343
7019068,0.000344519
7019069,0.785594
7019070,0.000297956
7019071,0.000276833
7019072,0.000290248
7019073,0.00204534
7019074,0.00030196
7019075,0.0002741
7019076,0.000312965
7019077,0.00028046900000000004
7019078,0.000275218
7019079,0.000345566
7019080,0.000279791
7019081,0.000279597
7019082,0.00039807300000000004
7019083,0.00027493900000000003
7019084,0.000320939
7019085,0.000315698
7019086,0.000283528
7019087,0.000285222
7019088,0.00028174
7019089,0.000271112
7019090,0.000284472
7019091,0.000282252
7019092,0.00101535
7019093,0.000290861
7019094,0.0122327
7019095,0.000278865
7019096,0.00175087
7019097,0.000650463
7019098,0.000273552
7019099,0.000321775
7019100,0.000289813
7019101,0.000294148
7019102,0.00280089
7019103,0.0006499990000000001
7019104,0.00206724
7019105,0.21060399999999999
7019106,0.00029980400000000003
7019107,0.000369154
7019108,0.0007515660000000001
7019109,0.000277717
7019110,0.000273371
7019111,0.000285406
7019112,0.000335216
7019113,0.0005701230000000001
7019114,0.00470911
7019115,0.714176
7019116,0.00028346400000000004
7019117,0.000289877
7019118,0.000686553
7019119,0.0016567999999999997
7019120,0.00027787900000000003
7019121,0.0878608
7019122,0.00249124
7019123,0.0824952
7019124,0.000275063
7019125,0.000275547
7019126,0.000324457
7019127,0.00702962
7019128,0.00503396
7019129,0.000328338
7019130,0.00117708
7019131,0.000287638
7019132,0.8913629999999999
7019133,0.000436462
7019134,0.00030198400000000004
7019135,0.00027754
7019136,0.0216247
7019137,0.00325749
7019138,0.753663
7019139,0.000269422
7019140,0.000270781
7019141,0.00228083
7019142,0.000281659
7019143,0.00028251299999999997
7019144,0.00026900299999999997
7019145,0.000275867
7019146,0.00032463
7019147,0.000274673
7019148,0.00027932099999999996
7019149,0.00045947699999999996
7019150,0.00872011
7019151,0.000276538
7019152,0.000270149
7019153,0.00221714
7019154,0.00102796
7019155,0.000282601
7019156,0.000269254
7019157,0.000278385
7019158,0.000283215
7019159,0.028297700000000002
7019160,0.00325683
7019161,0.000298562
7019162,0.8291350000000001
7019163,0.0194593
7019164,0.188577
7019165,0.00066812
7019166,0.000321485
7019167,0.0014976
7019168,0.000270353
7019169,0.00027277299999999997
